3,9,1,0
3,30,4,0
3,32,2,1
3,57,1,0
3,77,1,0
3,78,4,0
3,81,2,0
3,94,2,0
3,118,2,0
3,182,2,0
3,183,1,0
3,203,1,0
3,245,1,0
3,286,1,0
3,343,3,1
3,311,1,0
3,325,1,0
3,348,1,0
3,355,1,0
3,377,4,0
3,398,1,0
3,411,1,0
3,423,1,0
3,428,1,0
3,454,2,0
3,470,2,0
3,475,1,0
3,481,1,0
3,494,4,0
3,516,2,1
3,553,2,1
3,587,2,0
3,611,3,0
3,636,1,0
3,714,1,0
3,770,1,0
3,794,1,0
3,894,1,0
3,944,2,0
3,950,1,1
3,954,2,0
3,968,1,0
3,986,1,0
3,1037,1,1
3,1056,4,0
3,1077,1,0
3,1079,2,0
3,1103,1,0
3,1172,2,0
3,1177,1,0
3,1212,2,0
3,1216,1,0
3,1221,2,0
3,1230,1,1
3,1248,1,1
3,1264,1,0
3,1279,1,0
3,1299,2,1
3,1316,2,0
3,1351,1,0
3,1356,1,0
3,1366,2,0
3,1380,2,0
3,1393,2,0
3,1411,1,0
3,1453,2,1
3,1489,3,0
3,1495,1,0
3,1512,1,0
3,1512,4,0
3,1517,3,0
3,1533,1,0
3,1553,1,0
3,1577,2,1
3,1605,2,1
3,1625,2,1
3,1708,4,0
3,1744,1,0
3,1794,1,0
3,1798,1,0
3,1812,1,0
3,1818,3,0
3,1833,1,0
3,1898,1,0
3,2014,1,0
3,2018,4,0
3,2034,1,0
3,2048,1,0
3,2066,2,0
3,2066,1,0
3,2099,1,0
3,2111,1,0
3,2120,1,0
3,2176,2,1
3,2193,2,0
3,2221,2,0
3,2252,2,0
3,2253,4,0
3,2264,2,0
3,2272,4,0
3,2277,1,0
3,2305,3,0
3,2310,1,0
3,2377,2,0
3,2388,4,0
3,2409,1,1
3,2428,2,0
3,2467,1,0
3,2479,4,0
3,2494,2,0
3,2497,4,0
3,2527,1,0
3,2537,2,0
3,2546,1,1
3,2554,2,0
3,2554,4,0
3,2563,1,1
3,2571,1,0
3,2574,2,0
3,2579,4,0
3,2584,1,0
3,2600,1,0
3,2606,4,0
3,2619,1,0
3,2644,1,0
3,2665,1,0
3,2684,2,0
3,2700,1,0
3,2705,1,1
3,2719,1,0
3,2740,2,0
3,2751,3,0
3,2757,2,0
3,2758,1,0
3,2807,1,0
3,2863,1,0
3,2868,1,0
3,2886,1,0
3,2924,1,0
3,2953,1,0
3,2686,1,0
3,64,2,0
3,296,2,1
3,432,2,0
3,656,2,1
3,799,2,0
3,1190,2,0
3,1250,2,0
3,1322,2,0
3,1427,2,0
3,1443,2,0
3,1631,2,0
3,1691,2,0
3,1722,2,1
3,1934,2,1
3,2061,2,1
3,2454,2,1
3,2636,2,1
3,2654,2,1
3,2707,2,1
3,2935,2,1
3,1484,4,0
3,1798,4,0
