8,46,11,0
8,52,11,0
8,64,10,0
8,70,11,0
8,77,11,0
8,89,11,0
8,102,11,0
8,119,11,0
8,121,11,1
8,144,5,0
8,163,11,0
8,167,5,0
8,182,11,0
8,187,11,0
8,194,5,0
8,202,5,0
8,211,11,0
8,217,11,0
8,225,5,0
8,239,11,0
8,244,11,0
8,246,5,0
8,262,5,0
8,267,11,0
8,283,5,0
8,285,5,0
8,285,5,1
8,303,5,0
8,319,5,0
8,354,5,0
8,371,11,1
8,391,5,1
8,416,5,0
8,442,5,1
8,454,5,0
8,466,5,0
8,488,5,0
8,537,1,0
8,721,5,0
8,730,5,0
8,768,6,0
8,810,6,0
8,852,6,0
8,894,4,0
8,898,6,0
8,928,6,0
8,1056,1,0
8,1059,8,0
8,1072,2,0
8,1256,11,0
8,1267,11,0
8,1287,11,0
8,1311,12,0
8,1341,11,1
8,1389,11,0
8,1397,11,0
8,1417,11,0
8,1435,11,0
8,1454,11,1
8,1487,11,0
8,1471,11,0
8,1523,11,0
8,1526,11,0
8,1528,1,0
8,1550,11,0
8,1571,11,0
8,1590,11,0
8,1608,11,0
8,1616,11,0
8,1633,11,0
8,1637,11,0
8,1638,1,0
8,1685,5,0
8,1687,5,0
8,1694,11,0
8,1706,1,0
8,1711,11,0
8,1727,5,0
8,1743,5,0
8,1759,5,0
8,1783,5,0
8,1816,5,0
8,1830,5,0
8,1848,5,0
8,1882,1,0
8,1998,11,0
8,2030,5,0
8,2069,5,0
8,2073,5,0
8,2106,5,0
8,2128,5,0
8,2146,5,0
8,2200,6,0
8,2209,5,0
8,2225,5,0
8,2252,6,0
8,2281,5,0
8,2290,6,0
8,2331,1,0
8,2346,6,0
8,2445,9,0
8,2485,9,0
8,2498,3,0
8,2513,9,0
8,2526,3,0
8,2541,3,0
8,2667,7,0
8,2706,7,0
8,2895,11,0
8,2905,11,0
8,2912,12,0
8,2923,11,0
8,2943,11,0
8,2961,12,0
8,2962,11,0
8,2990,11,0
8,2999,12,0
