5,13,1,0
5,25,2,0
5,45,1,0
5,58,2,0
5,69,1,0
5,77,1,0
5,90,1,0
5,110,2,0
5,124,1,0
5,130,3,0
5,161,1,0
5,184,3,0
5,196,2,1
5,198,4,0
5,202,1,0
5,269,2,0
5,295,2,0
5,322,2,0
5,390,2,1
5,406,1,0
5,421,1,0
5,438,3,0
5,445,1,0
5,447,1,0
5,467,1,0
5,509,2,0
5,513,2,0
5,514,1,0
5,520,1,1
5,531,1,0
5,534,2,0
5,542,1,0
5,544,1,0
5,552,1,0
5,561,2,0
5,580,2,0
5,654,1,0
5,654,2,0
5,693,2,0
5,711,2,0
5,718,2,0
5,863,2,1
5,904,4,0
5,911,4,0
5,919,2,1
5,919,4,0
5,956,4,0
5,960,2,0
5,973,4,0
5,995,4,0
5,1027,1,0
5,1028,2,1
5,1056,3,0
5,1056,2,0
5,1070,2,0
5,1075,1,0
5,1085,2,0
5,1100,1,0
5,1111,1,0
5,1135,1,0
5,1140,3,0
5,1170,3,0
5,1173,1,1
5,1194,2,0
5,1197,3,0
5,1218,1,0
5,1218,3,0
5,1256,1,1
5,1260,1,0
5,1264,2,0
5,1278,1,0
5,1287,1,0
5,1294,1,0
5,1305,1,0
5,1316,2,0
5,1327,3,0
5,1338,2,0
5,1344,4,0
5,1360,3,0
5,1364,1,0
5,1393,1,0
5,1416,2,0
5,1435,2,0
5,1452,1,1
5,1477,1,0
5,1492,2,0
5,1503,3,0
5,1538,1,0
5,1575,1,0
5,1576,2,0
5,1604,1,0
5,1633,1,1
5,1633,3,0
5,1657,3,0
5,1666,1,1
5,1680,3,0
5,1704,1,0
5,1706,2,0
5,1711,3,0
5,1722,2,1
5,1743,2,0
5,1743,2,0
5,1764,2,0
5,1781,3,0
5,1786,2,0
5,1810,1,1
5,1812,2,0
5,1820,2,0
5,1827,2,0
5,1841,2,0
5,1841,2,0
5,1856,2,0
5,1864,2,0
5,1877,2,0
5,1898,4,0
5,1910,4,0
5,1929,2,1
5,1949,4,0
5,1955,2,0
5,1964,4,0
5,1976,2,0
5,1987,4,0
5,2005,2,0
5,2019,1,0
5,2073,2,0
5,2082,3,0
5,2094,2,0
5,2130,2,0
5,2141,2,0
5,2203,2,0
5,2215,2,0
5,2226,2,0
5,2255,1,0
5,2265,2,0
5,2269,3,0
5,2275,1,0
5,2279,2,0
5,2328,1,0
5,2342,2,0
5,2388,1,0
5,2391,1,0
5,2400,1,0
5,2418,1,0
5,2419,1,0
5,2440,3,0
5,2448,1,0
5,2454,3,0
5,2466,2,0
5,2494,1,0
5,2505,2,0
5,2515,1,1
5,2527,2,0
5,2542,2,0
5,2544,1,0
5,2561,1,0
5,2565,2,0
5,2572,1,0
5,2575,1,0
5,2591,2,0
5,2609,1,0
5,2617,1,0
5,2626,1,0
5,2646,1,0
5,2662,2,0
5,2664,1,1
5,2713,3,0
5,2736,1,1
5,2740,3,0
5,2763,2,0
5,2767,2,0
5,2769,1,0
5,2785,2,0
5,2790,3,0
5,2791,2,1
5,2803,1,1
5,2821,1,1
5,2823,2,1
5,2839,1,1
5,2847,2,0
5,2859,2,0
5,2908,2,0
5,2916,4,0
5,2924,2,0
