11,13,8,0
11,38,8,0
11,67,4,0
11,150,4,0
11,195,4,0
11,241,4,0
11,281,2,0
11,287,3,0
11,304,2,0
11,305,3,0
11,305,3,0
11,323,2,0
11,351,2,0
11,371,2,0
11,377,7,0
11,410,4,0
11,430,11,0
11,446,11,0
11,453,11,0
11,453,12,0
11,470,11,0
11,481,11,0
11,483,12,0
11,493,11,0
11,503,11,0
11,514,12,0
11,518,11,0
11,523,11,0
11,533,12,0
11,541,11,0
11,545,11,1
11,557,11,0
11,564,11,0
11,577,11,0
11,577,11,0
11,588,5,0
11,594,11,0
11,596,11,0
11,602,5,0
11,613,11,0
11,614,5,0
11,616,11,0
11,620,5,0
11,624,11,0
11,638,11,0
11,642,11,0
11,642,5,0
11,643,5,0
11,656,5,0
11,659,11,0
11,665,5,0
11,668,11,1
11,677,5,0
11,684,10,0
11,691,11,0
11,691,5,0
11,698,11,0
11,698,5,0
11,713,11,0
11,713,4,0
11,714,5,0
11,729,5,0
11,733,5,0
11,735,11,0
11,743,5,0
11,744,11,1
11,746,5,0
11,763,11,0
11,766,5,0
11,780,11,0
11,780,5,0
11,786,11,0
11,795,5,1
11,812,5,0
11,820,5,1
11,826,11,0
11,833,5,0
11,850,5,0
11,860,5,0
11,872,7,0
11,879,6,0
11,885,4,0
11,895,5,0
11,903,5,0
11,911,4,0
11,930,5,0
11,959,5,1
11,965,4,0
11,965,6,0
11,980,6,0
11,985,5,0
11,1001,4,0
11,1053,8,0
11,1065,9,0
11,1074,8,0
11,1084,1,0
11,1093,8,0
11,1113,8,0
11,1118,8,0
11,1132,8,0
11,1150,8,0
11,1175,4,0
11,1237,3,0
11,1247,3,0
11,1252,3,0
11,1255,2,0
11,1265,3,0
11,1267,3,0
11,1273,2,0
11,1289,2,0
11,1295,3,0
11,1309,2,0
11,1320,3,0
11,1329,2,0
11,1354,7,0
11,1392,4,0
11,1397,11,0
11,1404,12,0
11,1411,11,1
11,1413,11,0
11,1435,11,0
11,1437,11,0
11,1453,11,0
11,1457,11,0
11,1471,11,0
11,1496,11,0
11,1511,11,0
11,1512,11,0
11,1532,5,0
11,1545,11,0
11,1556,5,0
11,1558,11,1
11,1564,5,0
11,1571,11,0
11,1585,5,0
11,1594,11,0
11,1602,11,0
11,1608,11,0
11,1614,5,0
11,1624,11,0
11,1628,11,0
11,1640,11,0
11,1640,11,0
11,1656,11,0
11,1664,5,1
11,1665,11,0
11,1669,11,0
11,1679,11,0
11,1688,11,0
11,1707,11,0
11,1703,5,1
11,1712,5,0
11,1717,11,0
11,1718,11,0
11,1743,11,0
11,1746,11,0
11,1749,5,1
11,1758,5,0
11,1765,11,1
11,1768,5,0
11,1772,5,0
11,1784,5,0
11,1788,11,0
11,1805,5,0
11,1815,11,1
11,1815,5,0
11,1838,5,0
11,1845,5,0
11,1846,4,0
11,1851,5,0
11,1902,5,0
11,1909,6,0
11,1919,4,0
11,1935,6,0
11,1938,5,0
11,1947,5,1
11,1958,6,0
11,1964,5,0
11,1972,5,0
11,1978,6,0
11,1985,5,0
11,2004,6,0
11,2004,7,0
11,2087,9,0
11,2092,8,0
11,2123,9,0
11,2142,8,0
11,2253,10,0
11,2274,2,0
11,2288,2,0
11,2309,4,0
11,2332,2,1
11,2351,2,0
11,2372,2,0
11,2406,4,0
11,2474,12,0
11,2479,11,0
11,2494,11,0
11,2516,11,0
11,2516,11,0
11,2525,12,0
11,2537,11,0
11,2545,11,0
11,2548,11,0
11,2552,12,0
11,2565,11,0
11,2565,12,0
11,2588,11,0
11,2594,12,0
11,2602,11,0
11,2609,11,1
11,2627,11,1
11,2654,5,0
11,2656,11,1
11,2662,5,0
11,2665,11,1
11,2671,5,0
11,2686,5,0
11,2693,5,0
11,2695,11,1
11,2707,5,1
11,2709,5,0
11,2717,11,0
11,2726,5,0
11,2729,5,0
11,2754,5,0
11,2768,11,1
11,2770,11,0
11,2785,11,1
11,2788,10,0
11,2790,11,0
11,2798,5,1
11,2802,11,0
11,2819,11,0
11,2821,5,0
11,2827,5,0
11,2841,5,0
11,2841,5,0
11,2849,11,0
11,2867,5,0
11,2870,5,0
11,2890,5,0
11,2890,5,0
11,2892,4,0
11,2909,5,0
11,2913,11,1
11,2913,5,0
11,2932,5,0
11,2935,5,0
11,2948,5,0
11,2959,5,0
11,2964,5,0
11,2978,7,1
11,2978,5,0
11,2992,5,0
11,2999,4,0
