2,41,4,0
2,547,3,1
2,222,2,1
2,230,1,0
2,234,2,0
2,238,1,0
2,244,1,0
2,249,1,0
2,249,2,0
2,561,3,0
2,262,4,0
2,268,2,0
2,275,4,0
2,284,2,0
2,292,2,0
2,297,1,0
2,300,4,0
2,309,2,0
2,327,2,0
2,354,2,0
2,368,1,0
2,399,4,0
2,417,1,0
2,423,2,0
2,429,4,0
2,432,1,0
2,458,2,1
2,461,1,0
2,470,1,0
2,473,4,1
2,510,1,0
2,549,4,0
2,613,1,0
2,618,1,0
2,630,1,0
2,676,1,1
2,687,1,0
2,698,1,1
2,700,1,1
2,710,1,0
2,750,1,0
2,807,1,1
2,822,1,0
2,853,4,0
2,855,1,0
2,910,1,0
2,927,2,0
2,976,4,0
2,991,2,0
2,1033,4,0
2,1072,2,0
2,1102,2,0
2,1112,1,0
2,1146,2,0
2,1159,2,0
2,1161,4,0
2,1169,2,0
2,1180,2,0
2,1191,2,0
2,1239,2,0
2,1246,1,0
2,1278,3,0
2,1299,1,1
2,1302,2,0
2,1321,2,0
2,1329,1,0
2,1338,2,0
2,1347,2,0
2,1375,4,0
2,1376,1,0
2,1393,4,0
2,1413,4,0
2,1466,1,0
2,1473,1,0
2,1480,1,0
2,1524,1,0
2,1537,1,0
2,1544,1,0
2,1554,1,0
2,1594,2,0
2,1621,2,0
2,1684,1,0
2,1732,1,0
2,1747,1,1
2,1748,1,0
2,1763,2,0
2,1808,1,0
2,1943,4,0
2,1948,2,0
2,1965,2,0
2,1971,4,0
2,1981,2,0
2,2043,2,0
2,2071,2,0
2,2085,1,0
2,2088,2,0
2,2094,4,0
2,2103,2,0
2,2179,3,0
2,2182,1,0
2,2230,2,0
2,2240,1,0
2,2281,2,0
2,2294,2,0
2,2328,1,0
2,2338,1,0
2,2349,1,0
2,2361,1,0
2,2376,2,0
2,2378,1,0
2,2392,1,0
2,2395,2,0
2,2398,1,0
2,2414,1,0
2,2422,1,0
2,2595,3,1
2,2449,1,0
2,2459,1,0
2,2484,1,0
2,2509,1,0
2,2520,1,0
2,2524,1,0
2,2560,1,0
2,2595,2,0
2,2660,1,0
2,2671,1,0
2,2707,1,0
2,2719,1,0
2,2729,1,1
2,2765,1,0
2,2778,1,0
2,2807,1,1
2,2812,2,0
2,2851,2,0
2,2900,3,0
2,2926,1,0
2,2957,1,0
2,2975,2,0
2,235,1,0
2,458,1,0
2,214,2,0
2,255,2,0
2,361,2,0
2,380,2,0
2,415,2,0
2,481,2,0
2,825,2,0
2,1218,2,0
2,1227,2,0
2,1371,2,0
2,1426,2,0
2,1462,2,0
2,1647,2,0
2,1839,2,0
2,1968,2,0
2,2051,2,0
2,2230,2,0
2,2281,2,0
2,2379,2,0
2,2433,2,1
2,231,4,0
