6,12,2,0
6,17,1,0
6,34,4,0
6,60,2,0
6,140,2,0
6,150,2,0
6,167,2,1
6,171,2,0
6,184,1,0
6,205,4,0
6,207,1,0
6,232,2,1
6,236,1,0
6,243,2,0
6,267,1,0
6,296,1,0
6,305,1,0
6,321,1,0
6,342,1,0
6,362,2,0
6,380,2,0
6,387,1,0
6,409,1,0
6,413,1,0
6,413,2,1
6,414,2,0
6,424,2,0
6,433,1,0
6,480,1,0
6,480,2,0
6,485,2,0
6,490,1,0
6,492,1,0
6,508,2,0
6,510,1,0
6,518,1,0
6,539,2,0
6,545,2,1
6,548,1,0
6,554,1,0
6,556,1,0
6,564,1,0
6,565,1,0
6,575,1,0
6,601,2,0
6,633,1,1
6,648,2,0
6,662,4,0
6,672,2,0
6,683,3,0
6,722,2,0
6,735,2,0
6,755,1,0
6,764,1,0
6,764,2,0
6,767,1,0
6,781,1,0
6,784,1,0
6,795,1,0
6,796,2,0
6,811,2,1
6,819,2,0
6,820,1,0
6,853,1,0
6,873,1,0
6,888,1,0
6,889,2,1
6,896,1,0
6,900,1,0
6,908,2,0
6,908,2,0
6,914,1,1
6,922,1,0
6,922,2,0
6,938,2,0
6,947,3,0
6,974,1,0
6,987,2,0
6,1003,2,0
6,1081,2,0
6,1098,2,0
6,1134,4,0
6,1183,3,0
6,1185,2,1
6,1210,1,0
6,1232,2,0
6,1249,2,1
6,1252,1,0
6,1283,4,0
6,1345,2,0
6,1368,2,0
6,1380,2,0
6,1391,2,0
6,1395,2,0
6,1403,3,0
6,1406,2,0
6,1411,2,0
6,1422,1,0
6,1437,2,0
6,1443,3,0
6,1483,4,0
6,1486,2,0
6,1512,3,0
6,1530,2,0
6,1541,2,0
6,1553,2,0
6,1560,2,0
6,1567,1,0
6,1576,2,0
6,1577,1,0
6,1599,1,0
6,1604,2,0
6,1615,2,0
6,1630,2,0
6,1635,1,0
6,1644,2,0
6,1655,1,0
6,1676,2,0
6,1691,2,0
6,1709,1,0
6,1715,2,0
6,1728,2,0
6,1747,2,0
6,1764,4,0
6,1777,1,0
6,1780,2,0
6,1806,4,0
6,1813,1,0
6,1841,1,0
6,1843,2,0
6,1853,2,0
6,1856,2,0
6,1861,1,0
6,1870,1,0
6,1870,2,0
6,1894,4,0
6,1907,1,0
6,1931,2,0
6,1949,1,0
6,1956,2,0
6,1981,2,0
6,1984,1,0
6,2025,4,0
6,2042,1,0
6,2054,1,0
6,2062,2,0
6,2063,1,0
6,2067,1,0
6,2071,3,0
6,2078,4,0
6,2087,1,0
6,2088,1,0
6,2101,1,0
6,2105,1,0
6,2110,1,0
6,2110,4,0
6,2113,1,0
6,2123,1,0
6,2125,1,0
6,2136,1,0
6,2144,1,0
6,2149,1,0
6,2155,1,0
6,2157,1,0
6,2165,2,0
6,2172,1,0
6,2185,4,0
6,2190,1,0
6,2199,1,0
6,2201,4,0
6,2212,1,0
6,2221,1,0
6,2230,1,0
6,2231,4,0
6,2248,1,0
6,2259,1,0
6,2262,1,0
6,2280,1,0
6,2283,1,0
6,2290,1,0
6,2290,2,0
6,2292,1,0
6,2300,2,0
6,2303,1,0
6,2309,1,0
6,2318,1,0
6,2324,2,0
6,2327,1,0
6,2343,1,0
6,2362,3,0
6,2368,2,0
6,2374,2,0
6,2398,2,0
6,2400,1,0
6,2401,2,0
6,2424,2,0
6,2424,3,0
6,2452,2,0
6,2454,2,0
6,2501,2,0
6,2508,2,0
6,2516,2,0
6,2553,2,0
6,2555,4,0
6,2590,1,1
6,2600,1,0
6,2610,2,0
6,2611,1,0
6,2625,2,0
6,2631,2,0
6,2635,1,0
6,2648,2,0
6,2664,1,0
6,2675,2,1
6,2684,2,0
6,2706,2,0
6,2718,2,0
6,2752,2,0
6,2762,2,0
6,2770,1,0
6,2785,1,0
6,2790,2,0
6,2795,2,0
6,2802,1,0
6,2806,2,0
6,2832,4,0
6,2856,2,0
6,2873,1,0
6,2874,2,0
6,2880,2,0
6,2886,1,0
6,2893,2,0
6,2916,1,0
6,2932,4,0
6,2953,4,0
6,2954,1,0
6,2977,1,0
6,2978,1,0
6,2990,1,0
6,2995,1,0
