30,83,1,0
30,160,1,0
30,381,1,0
30,394,2,0
30,419,1,0
30,493,1,0
30,568,2,0
30,590,2,0
30,605,2,0
30,624,2,0
30,648,2,0
30,740,2,0
30,907,2,0
30,922,1,0
30,939,2,0
30,983,1,0
30,1055,1,0
30,1089,2,0
30,1140,2,0
30,1161,2,0
30,1180,2,0
30,1202,2,0
30,1254,2,0
30,1300,2,0
30,1344,2,0
30,1402,2,0
30,1427,2,0
30,1450,1,0
30,1647,2,0
30,1673,2,0
30,1733,2,0
30,1800,2,0
30,1833,2,0
30,1873,1,0
30,1874,2,0
30,1897,2,0
30,2178,2,0
30,2203,2,0
30,2234,2,0
30,2273,1,0
30,2319,2,0
30,2324,1,0
30,2337,2,0
30,2362,2,0
30,2430,2,0
30,2546,2,0
30,2669,2,0
30,2702,1,0
30,2765,1,0
30,2826,2,0
30,2843,2,0
30,2880,2,0
30,2938,2,0
30,2960,2,0
